event_id,ad_id,user_id,timestamp,day_of_week,time_of_day,event_type,campaign_id,ad_platform,ad_type,target_gender,target_age_group,target_interests,name,start_date,end_date,duration_days,total_budget
33885,103,986cb,2025-06-28 12:03:53,Saturday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
237118,103,f51d7,2025-06-28 14:13:02,Saturday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
346613,103,43a65,2025-06-28 16:31:29,Saturday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
52284,103,94984,2025-06-28 17:45:27,Saturday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
181483,103,987a6,2025-06-28 18:07:03,Saturday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
15880,103,31210,2025-06-28 19:22:16,Saturday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
226859,103,caa25,2025-06-28 23:19:12,Saturday,Evening,Like,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
40154,103,cc309,2025-06-29 01:01:22,Sunday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
166723,103,7ef68,2025-06-29 01:26:10,Sunday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
348787,103,03d1a,2025-06-29 02:09:09,Sunday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
199978,103,585d4,2025-06-29 04:10:06,Sunday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
37493,103,ae540,2025-06-29 04:28:07,Sunday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
145313,103,9e690,2025-06-29 04:29:58,Sunday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
256506,103,d08c5,2025-06-29 04:53:14,Sunday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
183542,103,f963a,2025-06-29 08:08:09,Sunday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
101087,103,93190,2025-06-29 08:16:29,Sunday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
360011,103,0fce2,2025-06-29 09:30:18,Sunday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
159086,103,96eb2,2025-06-29 10:32:26,Sunday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
244478,103,8b601,2025-06-29 13:42:33,Sunday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
161971,103,8baf0,2025-06-29 14:07:15,Sunday,Afternoon,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
198506,103,c9895,2025-06-29 15:24:28,Sunday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
341532,103,94490,2025-06-29 15:33:22,Sunday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
58140,103,f4980,2025-06-29 15:55:35,Sunday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
268739,103,66dc0,2025-06-29 16:15:46,Sunday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
39796,103,ea334,2025-06-29 20:23:49,Sunday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
372194,103,7459c,2025-06-29 21:19:46,Sunday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
43279,103,67c1a,2025-06-29 21:34:34,Sunday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
237659,103,1c6e1,2025-06-30 00:14:21,Monday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
355928,103,eab8d,2025-06-30 00:36:01,Monday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
175896,103,aea96,2025-06-30 01:30:13,Monday,Night,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
398281,103,a6eeb,2025-06-30 01:57:18,Monday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
156378,103,30d2f,2025-06-30 03:21:34,Monday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
284915,103,83a2b,2025-06-30 04:46:25,Monday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
323839,103,6d15c,2025-06-30 04:56:34,Monday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
55731,103,76608,2025-06-30 05:21:02,Monday,Night,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
339796,103,0748b,2025-06-30 05:56:39,Monday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
290657,103,7a9a4,2025-06-30 06:26:32,Monday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
272511,103,3292a,2025-06-30 08:00:27,Monday,Morning,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
348911,103,46188,2025-06-30 08:39:50,Monday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
34840,103,05b29,2025-06-30 09:06:08,Monday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
127406,103,1324a,2025-06-30 09:42:46,Monday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
355491,103,0b6e8,2025-06-30 10:46:32,Monday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
296109,103,be55a,2025-06-30 11:04:59,Monday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
352387,103,6a960,2025-06-30 12:15:41,Monday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
69675,103,3dddb,2025-06-30 12:27:52,Monday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
213179,103,fba06,2025-06-30 13:04:33,Monday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
233471,103,b5fa9,2025-06-30 14:27:58,Monday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
20230,103,5584e,2025-06-30 16:19:00,Monday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
106757,103,4.73E+05,2025-06-30 18:31:18,Monday,Evening,Purchase,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
17478,103,85c39,2025-06-30 18:38:28,Monday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
11507,103,6d18c,2025-06-30 23:48:53,Monday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
249687,103,9627d,2025-07-01 00:04:27,Tuesday,Night,Comment,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
123999,103,db5c2,2025-07-01 01:12:09,Tuesday,Night,Like,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
379199,103,a24a3,2025-07-01 01:46:33,Tuesday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
200187,103,87b22,2025-07-01 02:48:24,Tuesday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
232120,103,cc728,2025-07-01 03:42:43,Tuesday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
135353,103,9260d,2025-07-01 04:40:45,Tuesday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
42185,103,43538,2025-07-01 06:45:49,Tuesday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
27500,103,a3ba9,2025-07-01 06:47:20,Tuesday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
223476,103,3d9c8,2025-07-01 07:41:00,Tuesday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
113698,103,8917d,2025-07-01 07:50:06,Tuesday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
94117,103,91fcd,2025-07-01 08:19:36,Tuesday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
345538,103,8996f,2025-07-01 08:26:39,Tuesday,Morning,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
222889,103,befb3,2025-07-01 09:28:35,Tuesday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
233201,103,4dd65,2025-07-01 11:03:41,Tuesday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
313176,103,1eae9,2025-07-01 12:43:57,Tuesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
161813,103,4ff04,2025-07-01 13:09:55,Tuesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
89617,103,91a15,2025-07-01 13:18:02,Tuesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
350617,103,aa4d3,2025-07-01 14:06:09,Tuesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
4875,103,14d07,2025-07-01 14:08:09,Tuesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
226985,103,0b98e,2025-07-01 14:12:03,Tuesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
37311,103,14ece,2025-07-01 14:53:48,Tuesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
330555,103,d9fde,2025-07-01 14:55:22,Tuesday,Afternoon,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
227543,103,5cc30,2025-07-01 15:37:27,Tuesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
117343,103,fb351,2025-07-01 15:45:17,Tuesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
387934,103,9b3dd,2025-07-01 16:15:46,Tuesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
260215,103,9dff4,2025-07-01 17:52:52,Tuesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
184518,103,6ac59,2025-07-01 17:57:14,Tuesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
126103,103,3d440,2025-07-01 18:40:12,Tuesday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
347728,103,77cfa,2025-07-01 21:39:45,Tuesday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
395749,103,82a7c,2025-07-01 21:54:23,Tuesday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
370743,103,0e96e,2025-07-01 22:18:51,Tuesday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
154827,103,304ca,2025-07-01 22:55:55,Tuesday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
101133,103,13b03,2025-07-02 00:46:55,Wednesday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
216989,103,33f93,2025-07-02 05:12:58,Wednesday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
228029,103,1191f,2025-07-02 05:28:19,Wednesday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
25179,103,2ee79,2025-07-02 06:08:51,Wednesday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
374351,103,9.9E+04,2025-07-02 06:17:46,Wednesday,Morning,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
67334,103,7.1E+19,2025-07-02 08:21:02,Wednesday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
189592,103,c145a,2025-07-02 08:23:05,Wednesday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
141825,103,6fada,2025-07-02 11:05:10,Wednesday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
131884,103,4e50b,2025-07-02 12:05:11,Wednesday,Afternoon,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
138684,103,981bd,2025-07-02 12:31:56,Wednesday,Afternoon,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
325294,103,e8553,2025-07-02 12:51:31,Wednesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
242953,103,7E+22,2025-07-02 13:52:52,Wednesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
64690,103,4ee56,2025-07-02 15:54:35,Wednesday,Afternoon,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
68672,103,8cb6f,2025-07-02 16:51:15,Wednesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
253406,103,f0efc,2025-07-02 18:54:33,Wednesday,Evening,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
378886,103,97786,2025-07-02 20:12:02,Wednesday,Evening,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
213427,103,fa0c4,2025-07-02 21:38:36,Wednesday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
94282,103,b1843,2025-07-02 22:45:03,Wednesday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
266624,103,dc3ab,2025-07-02 23:55:04,Wednesday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
36494,103,d689d,2025-07-03 02:24:48,Thursday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
386601,103,59bf5,2025-07-03 03:29:07,Thursday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
93837,103,cc07c,2025-07-03 06:46:49,Thursday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
7449,103,39bda,2025-07-03 06:56:53,Thursday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
231789,103,710d5,2025-07-03 08:42:36,Thursday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
206533,103,fec08,2025-07-03 09:08:50,Thursday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
352049,103,ef4d0,2025-07-03 12:08:39,Thursday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
140187,103,7d657,2025-07-03 14:57:47,Thursday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
312994,103,dc041,2025-07-03 15:46:36,Thursday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
206822,103,e977a,2025-07-03 16:16:31,Thursday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
289797,103,b0f7e,2025-07-03 16:57:49,Thursday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
254503,103,6958f,2025-07-03 17:25:16,Thursday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
314232,103,be74c,2025-07-04 00:41:11,Friday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
355816,103,3aae8,2025-07-04 02:31:29,Friday,Night,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
184254,103,2a538,2025-07-04 03:10:59,Friday,Night,Comment,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
316050,103,18228,2025-07-04 04:25:48,Friday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
105512,103,8c91d,2025-07-04 07:58:35,Friday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
319997,103,d60c8,2025-07-04 08:28:10,Friday,Morning,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
325636,103,5fe31,2025-07-04 08:58:37,Friday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
366209,103,72b2f,2025-07-04 09:09:48,Friday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
19315,103,eaff7,2025-07-04 09:19:26,Friday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
254148,103,30b7d,2025-07-04 09:31:15,Friday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
284840,103,b1f07,2025-07-04 09:46:40,Friday,Morning,Like,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
56347,103,1.2E+02,2025-07-04 11:51:59,Friday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
127728,103,4a180,2025-07-04 13:31:57,Friday,Afternoon,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
197992,103,cbaf6,2025-07-04 14:10:11,Friday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
26674,103,52e2e,2025-07-04 14:33:48,Friday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
21532,103,66d2f,2025-07-04 15:01:43,Friday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
269005,103,f4785,2025-07-04 15:06:38,Friday,Afternoon,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
180440,103,df2d7,2025-07-04 15:12:28,Friday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
306752,103,ac677,2025-07-04 16:01:16,Friday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
231543,103,6659b,2025-07-04 18:03:00,Friday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
314979,103,1E+115,2025-07-04 19:45:35,Friday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
269668,103,dc806,2025-07-04 21:19:31,Friday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
301982,103,2d739,2025-07-04 21:25:19,Friday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
325981,103,97fc9,2025-07-04 22:12:03,Friday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
23390,103,d43a7,2025-07-04 23:44:44,Friday,Evening,Like,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
38986,103,9ae53,2025-07-05 01:12:29,Saturday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
165516,103,d9952,2025-07-05 02:22:55,Saturday,Night,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
250542,103,2d068,2025-07-05 03:51:10,Saturday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
11363,103,95,2025-07-05 05:00:19,Saturday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
236167,103,73663,2025-07-05 07:25:58,Saturday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
59092,103,d93d2,2025-07-05 07:41:40,Saturday,Morning,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
48369,103,24360,2025-07-05 10:08:58,Saturday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
165055,103,0ef9f,2025-07-05 10:54:22,Saturday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
185563,103,9.9E+67,2025-07-05 11:13:54,Saturday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
358613,103,f97fe,2025-07-05 13:44:35,Saturday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
